Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
44,down,V $ X V PRiNCE,Мурашки,35,17,8,,,,,0,RU,0
45,down,Ed Sheeran,2step (feat. Antytila),44,2,23,,,,,0,0,OTHER
46,down,jockii druce,Боі Стули Пельку,39,2,10,,,,,UA,0,0
47,down,ANNA ASTI,По барам,40,14,20,,,,,0,RU,0
48,up,Ms. Krazie,A Gangster's Wife,92,48,2,,,,,0,0,OTHER
49,down,"Aarne, BUSHIDO ZHO & ANIKV",Тесно,48,3,11,,,,,0,RU,0
50,down,Oxxxymiron,ОЙДА,26,17,4,,,,,0,RU,0
51,down,David Guetta & Bebe Rexha,I'm Good (Blue),47,41,5,,,,,0,0,OTHER
52,up,BARABANDA,Лист до мами,67,12,3,,,,,UA,0,0
53,down,Coolio,Gangsta's Paradise (feat. L.V.),45,45,3,,,,,0,0,OTHER
54,up,ANGY KREYDA,Враже,59,50,9,,,,,UA,0,0
55,down,KALUSH,Давай начистоту (feat. Skofka),50,20,35,,,,,UA,0,0
56,down,YARMAK,МОЯ КРАЇНА (feat. Tof),55,33,7,,,,,UA,0,0
57,down,Tiësto & Ava Max,The Motto,52,35,36,,,,,0,0,OTHER
58,up,KRBK,Девушка в чёрном,58,43,5,,,,,UA,0,0
59,up,Степан Гіга,У райському саду (Яворина),93,59,2,,,,,UA,0,0
60,down,Scriptonite,Танцуй сама,54,28,30,,,,,0,RU,0
61,down,JKLN,Welcome to Ukraine,57,21,17,,,,,UA,0,0
62,down,Elton John & Dua Lipa,Cold Heart (PNAU Remix),49,17,55,,,,,0,0,OTHER
63,down,OneRepublic,I Ain't Worried,51,51,7,,,,,0,0,OTHER
64,down,Mr.Kitty,After Dark,56,42,18,,,,,0,0,OTHER
65,up,Imagine Dragons,Bones,66,60,6,,,,,0,0,OTHER
66,down,Мюслі UA,Добрий день Everybody (feat. VASIA CHARISMA),62,8,15,,,,,UA,0,0
67,down,SHUMEI,Пробач,61,10,16,,,,,UA,0,0
68,down,PROBASS ∆ HARDI,Доброго вечора (Where Are You From),63,2,34,,,,,UA,0,0
69,up,Boombox,Люди,73,27,34,,,,,UA,0,0
70,down,Miyagi & Andy Panda,Minor,65,2,117,,,,,0,RU,0
71,down,NЮ,Некуда бежать,53,39,5,,,,,0,RU,0
72,down,Антон Токарев,Седьмой лепесток,64,6,38,,,,,0,RU,0
73,down,Scriptonite,Цепи (feat. 104),69,41,71,,,,,0,RU,0
74,up,Max Korzh,Свой дом,74,1,20,,,,,0,RU,0
75,up,Skofka,Крузак,78,74,8,,,,,UA,0,0
76,down,The Neighbourhood,Sweater Weather,75,73,3,77,1/10/2021,63,2/7/2021,0,0,OTHER
77,down,Artem Pivovarov,Ой на горі,70,31,15,,,,,UA,0,0
78,up,Gayle,abcdefu,79,9,47,,,,,0,0,OTHER
79,up,Miyagi & Andy Panda,Marmalade (feat. Mav-d),80,1,48,,,,,0,RU,0
80,up,KRBK,24,86,12,23,,,,,UA,0,0
81,down,Томмі Версетті,Ти мені дуже (feat. LAUD & Тася),71,26,10,,,,,UA,0,0
82,up,Маша Кондратенко,Ванька-Встанька,87,45,13,,,,,UA,0,0
83,up,KRBK,Увечье,84,13,17,,,,,UA,0,0
84,down,The Weeknd,Blinding Lights,76,3,109,94,12/1/2019,1,3/1/2020,0,0,OTHER
85,up,MONATIK,"Старі фотографії (Із к/ф ""Я, ""Побєда"" і Берлін"")",85,15,32,,,,,UA,0,0
86,down,V $ X V PRiNCE,Суета,83,2,21,,,,,0,RU,0
87,down,Arut & MORGENSHTERN,BUGATTI,72,31,6,,,,,0,RU,0
88,up,jockii druce,Шо Ви Браття,99,6,32,,,,,UA,0,0
89,-,KRBK,Крепче,-,46,1,,,,,UA,0,0
90,down,The Weeknd,Call Out My Name,81,69,6,,,,,0,0,OTHER
91,-,Rammstein,Sonne,-,85,1,,,,,0,0,OTHER
92,down,Artik & Asti,Гармония,82,2,39,,,,,0,RU,0
93,up,HammAli & Navai,Птичка,94,1,74,,,,,0,RU,0
94,down,WHITE GALLOWS,Bentley,60,60,3,,,,,0,RU,0
95,-,Анна Тринчер & POSITIFF,Який ти козак,-,11,1,,,,,UA,0,0
96,-,Khrystyna Soloviy,Тримай,-,21,33,,,,,UA,0,0
97,down,84 & LOOKBUFFALO,Чисто папа,88,73,5,,,,,0,RU,0
98,down,MONATIK,Молчунам,96,5,16,,,,,UA,0,0
99,-,Scriptonite & Райда,Baby mama,-,1,74,,,,,0,RU,0
100,up,Acraze,Do It To It (feat. Cherish),100,14,45,,,,,0,0,OTHER
