Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
60,down,ANNA ASTI,Ночью на кухне,45,8,10,,,,,0,RU,0
61,down,LOBODA,Два незнайомці,33,11,6,,,,,0,RU,0
62,down,Alexander Teslenko,Я розбиваюся,52,45,7,,,,,UA,0,0
63,down,KALUSH,Тiпок (Tipok),57,21,34,,,,,UA,0,0
64,down,Один в каное,У мене немає дому,55,5,42,,,,,UA,0,0
65,down,Jerry Heil,КОЗАЦЬКОМУ_РОДУ,59,51,5,,,,,UA,0,0
66,-,Enleo,інша любов,-,4,17,,,,,UA,0,0
67,down,Patsyki Z Franeka,Марічка,61,10,33,,,,,UA,0,0
68,down,KRBK,Художник,56,56,5,,,,,UA,0,0
69,down,Lost Frequencies & Calum Scott,Where Are You Now,63,27,40,,,,,0,0,OTHER
70,down,Scriptonite,Танцуй сама,60,28,40,,,,,0,RU,0
71,down,CHEEV,Мрієшся,66,22,12,,,,,UA,0,0
72,down,Elton John & Dua Lipa,Cold Heart (PNAU Remix),64,17,65,,,,,0,0,OTHER
73,down,Skofka,Не забудем і не пробачим,65,28,33,,,,,UA,0,0
74,down,Канги & Galust,Голова,54,3,13,,,,,0,RU,0
75,down,Miyagi & Эндшпиль,Saloon,49,4,9,,,,,0,RU,0
76,down,ANGY KREYDA,Враже,69,50,19,,,,,UA,0,0
77,down,Boombox,Люди,68,27,44,,,,,UA,0,0
78,up,Scriptonite,Цепи (feat. 104),80,41,80,,,,,0,RU,0
79,down,Mr.Kitty,After Dark,71,42,28,,,,,0,0,OTHER
80,down,Nour,Premier amour,50,38,5,,,,,0,0,OTHER
81,up,Balkon,Відьми,100,81,2,,,,,UA,0,0
82,down,Tiësto & Ava Max,The Motto,73,35,46,,,,,0,0,OTHER
83,down,Imagine Dragons,Bones,70,60,16,,,,,0,0,OTHER
84,up,Scally Milano,Йупи Йо (feat. 163ONMYNECK & MAYOT),96,84,2,,,,,0,RU,0
85,down,"JANAGA, ДжиАш & Вито & MORRALY",Львица,72,72,3,,,,,0,RU,0
86,down,Aerosmith,Dream On,76,58,5,,,,,0,0,OTHER
87,up,KALUSH,Давай начистоту (feat. Skofka),88,20,45,,,,,UA,0,0
88,-,Майкола Вайнер,Patton (feat. Kalush),-,78,1,,,,,UA,0,0
89,down,Miyagi & Эндшпиль,Не теряя,53,5,9,,,,,0,RU,0
90,-,Jerry Heil,WHEN GOD SHUT THE DOOR,-,90,1,,,,,UA,0,0
91,up,The Weeknd,Blinding Lights,97,3,113,94,12/1/2019,1,3/1/2020,0,0,OTHER
92,-,Fiinka,Довбуш,-,19,1,,,,,UA,0,0
93,-,Wellboy,Додому,-,3,1,,,,,UA,0,0
94,down,kizaru,Break Up,58,6,6,,,,,0,RU,0
95,-,Bobby Helms,Jingle Bell Rock (Single Version),-,52,5,56,12/22/2019,19,12/27/2020,0,0,OTHER
96,-,Andy Williams,It's the Most Wonderful Time of the Year,-,65,5,35,12/29/2019,18,12/27/2020,0,0,OTHER
97,-,Michael Bublé,It's Beginning To Look a Lot Like Christmas,-,81,3,31,12/8/2019,26,12/27/2020,0,0,OTHER
98,-,ディーン・マーティン,レット・イット・スノウ,-,72,4,67,12/29/2019,29,12/27/2020,0,0,OTHER
99,down,Ed Sheeran,2step (feat. Antytila),92,2,33,,,,,0,0,OTHER
100,down,Мюслі UA,"Вова, їбашь їх блять",98,1,39,,,,,UA,0,0
