Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
36,down,Elton John & Dua Lipa,Cold Heart (PNAU Remix),34,17,28,,,,,0,0,OTHER
37,down,MACAN,За всех,31,1,9,,,,,0,RU,0
38,down,Jakomo & A.V.G,Платина,25,16,6,,,,,0,RU,0
39,up,Okean Elzy,Місто весни (feat. Один в каное),39,29,11,,,,,UA,0,0
40,up,KALUSH,Калуські вечорниці (feat. Tember Blanche),48,13,5,,,,,UA,0,0
41,down,Scriptonite & Райда,Baby mama,35,1,48,,,,,0,RU,0
42,-,MORGENSHTERN,Селяви,-,3,1,,,,,0,RU,0
43,down,ANNA ASTI,Феникс,33,1,13,,,,,0,RU,0
44,down,Acraze,Do It To It (feat. Cherish),36,14,18,,,,,0,0,OTHER
45,down,KALUSH,Файна (feat. Skofka),42,8,6,,,,,UA,0,0
46,down,Khrystyna Soloviy,Тримай,37,21,7,,,,,UA,0,0
47,down,Tiësto & Ava Max,The Motto,44,35,9,,,,,0,0,OTHER
48,up,Khrystyna Soloviy,Українська лють (Bella Ciao Cover),59,36,3,,,,,UA,0,0
49,down,Kambulat,Выпей меня,38,3,10,,,,,0,RU,0
50,down,HammAli & Navai,Птичка,47,1,47,,,,,0,RU,0
51,down,Люся Чеботина,СОЛНЦЕ МОНАКО,41,3,23,,,,,0,RU,0
52,up,Miyagi & Andy Panda,Патрон,54,1,54,,,,,0,RU,0
53,up,Один в каное,Човен,58,53,4,,,,,UA,0,0
54,down,Big Baby Tape & kizaru,Million,49,2,25,,,,,0,RU,0
55,up,Xcho,Эскизы,55,7,18,,,,,0,RU,0
56,up,Gayle,abcdefu,56,9,20,,,,,0,0,OTHER
57,up,GUMA,Стеклянная,69,1,36,,,,,0,RU,0
58,up,Big Baby Tape & kizaru,Bandana,60,2,25,,,,,0,RU,0
59,up,Minelli,Rampampam,62,2,51,,,,,0,0,OTHER
60,down,Go_A,Жальменiна,52,52,3,,,,,UA,0,0
61,down,Argy,Tataki,51,31,2,,,,,0,0,OTHER
62,up,BRANYA & MACAN,Пополам,65,1,43,,,,,0,RU,0
63,up,Miyagi & Andy Panda,Minor,66,2,91,,,,,0,RU,0
64,up,Glass Animals,Heat Waves,71,61,14,75,2/28/2021,71,3/7/2021,0,0,OTHER
65,down,Andro,Как не любить,45,22,6,,,,,0,RU,0
66,up,Meri,Я з україни,67,51,6,,,,,UA,0,0
67,up,Wellboy,Nozzy Bossy,73,14,9,,,,,UA,0,0
68,down,Big Baby Tape & Молодой Платон,ВЛЮБИЛАСЬ,57,10,17,,,,,0,RU,0
69,down,MamaRika,Prolisky,61,57,3,,,,,UA,0,0
70,up,SHAMI,Карабах,75,65,5,,,,,0,RU,0
71,down,Okean Elzy,Без бою,64,6,7,,,,,UA,0,0
72,up,KALUSH,Таксі (feat. Христина Соловій),72,42,6,,,,,UA,0,0
73,down,Demi Lovato,Cool for the Summer,40,31,4,,,,,0,0,OTHER
74,down,INSTASAMKA,SHAKE,63,63,3,,,,,0,RU,0
75,down,Scriptonite,Положение,70,17,125,,,,,0,RU,0
76,up,KALUSH,Давай начистоту (feat. Skofka),79,20,8,,,,,UA,0,0
77,down,PHARAOH,Халливуд Хоус,26,26,3,,,,,0,RU,0
78,up,DOROFEEVA,raznotsvetnaya,80,12,8,,,,,UA,0,0
79,up,Один в каное,Пообіцяй мені,96,79,2,,,,,UA,0,0
80,down,Miyagi & Andy Panda,Буревестник,74,2,14,,,,,0,RU,0
81,down,Miyagi & Эндшпиль,I Got Love (feat. Рем Дигга),77,49,84,,,,,0,RU,0
82,down,shadowraze,Showdown,68,25,6,,,,,0,RU,0
83,down,HammAli & Navai & Jah Khalib,"Боже, как завидую",81,2,22,,,,,0,RU,0
84,down,NЮ,Никто,78,7,22,,,,,0,RU,0
85,up,Skryabin,Люди як кораблі (Антитіла Cover),91,55,6,,,,,UA,0,0
86,down,Jamala,1944,84,26,6,,,,,UA,0,0
87,down,10AGE,Пушка,82,3,43,,,,,0,RU,0
88,-,Artem Pivovarov & Лилу45,Радiсно,-,88,1,,,,,UA,0,0
89,-,Luckie Joe,Ой у лузі червона калина,-,89,1,,,,,UA,0,0
90,-,Pink Floyd,Hey Hey Rise Up (feat. Andriy Khlyvnyuk of Boombox),-,62,1,,,,,UA,0,0
91,down,ZAPOMNI,Я всё решу (Intro),76,3,12,,,,,0,RU,0
92,down,KAZKA,I AM NOT OK,83,83,2,,,,,UA,0,0
93,up,Okean Elzy,На небі,93,13,7,,,,,UA,0,0
94,-,BURLA,Руський корабль,-,10,1,,,,,UA,0,0
95,down,FACE,ЛАБИРИНТ,85,85,2,,,,,0,RU,0
96,down,Scriptonite,Танцуй сама,87,28,14,,,,,0,RU,0
97,up,JONY & HammAli,"Наверно, ты меня не помнишь",99,4,24,,,,,0,RU,0
98,-,Dxrk ダーク,RAVE,-,16,1,,,,,0,0,OTHER
99,up,Miyagi & Andy Panda,Там ревели горы,100,12,82,,,,,0,RU,0
100,-,Один в каное,Будь мені кимось,-,82,1,,,,,UA,0,0
