Position,Up or Down,Artist,Song,Last Week,Peak Position,Weeks on Chart,Global Chart Debut,Week GC,Highest Position in Global Chart,Week HP,UA,RU,OTHER
25,up,FEDUK,Танцы на кухне,90,25,2,,,,,0,RU,0
26,down,NЮ,Никто,25,7,11,,,,,0,RU,0
27,down,The Weeknd,Sacrifice,21,21,3,,,,,0,0,OTHER
28,up,Scriptonite,Танцуй сама,28,28,3,,,,,0,RU,0
29,down,HammAli & Navai,Птичка,24,1,36,,,,,0,RU,0
30,down,HammAli & Navai & MACAN,она хочет быть моделью,23,2,7,,,,,0,RU,0
31,up,Öwnboss & SEVEK,Move Your Body,32,20,7,,,,,0,0,OTHER
32,up,Ollane,Touch the Sky (feat. Miyagi),33,11,10,,,,,0,RU,0
33,down,Gayle,abcdefu,27,9,9,,,,,0,0,OTHER
34,up,Akmal',Из-за тебя,34,2,16,,,,,0,RU,0
35,down,Max Korzh,Афган,26,2,6,,,,,0,RU,0
36,up,BRANYA & MACAN,Пополам,46,1,32,,,,,0,RU,0
37,up,Miyagi & Andy Panda,Патрон,39,1,43,,,,,0,RU,0
38,down,Minelli,Rampampam,37,2,40,,,,,0,0,OTHER
39,down,MACAN,20,22,22,3,,,,,0,RU,0
40,down,Султан Лагучев,Между нами война,31,19,4,,,,,0,RU,0
41,down,Emma Louise,Jungle,20,20,3,,,,,0,0,OTHER
42,down,Mumiy Troll & Даня Милохин,Башня,30,3,9,,,,,0,RU,0
43,up,Miyagi & Andy Panda,Minor,44,2,80,,,,,0,RU,0
44,up,Scriptonite,Положение,48,17,114,,,,,0,RU,0
45,down,dora & МЭЙБИ БЭЙБИ,Барбисайз,43,27,4,,,,,0,RU,0
46,down,GUMA,Стеклянная,42,1,25,,,,,0,RU,0
47,up,Ramil' & Rompasso,Убей Меня,52,9,11,,,,,0,RU,0
48,down,Arthur Pirozhkov & Klava Koka,Хочешь,35,16,5,,,,,0,RU,0
49,down,Kristina Si,Chem Haskanum (feat. Maléna),40,12,7,,,,,0,RU,0
50,down,Wellboy,Гуси,45,8,31,,,,,UA,0,0
51,up,10AGE,Пушка,51,3,32,,,,,0,RU,0
52,down,Basta,Ты была права,50,5,33,,,,,0,RU,0
53,down,The Kid LAROI & Justin Bieber,Stay,41,11,28,,,,,0,0,OTHER
54,up,KOSMONAVTOV NET,баночка с окурками,89,54,2,,,,,0,RU,0
55,up,FACE,Домино,56,22,3,,,,,0,RU,0
56,down,10AGE,Зоопарк,55,5,19,,,,,0,RU,0
57,up,Bittuev,Братик,58,11,19,,,,,0,RU,0
58,down,Ivan Dorn,тебе нема сьогодні,53,10,9,,,,,UA,0,0
59,down,Xcho,Вороны,57,17,16,,,,,0,RU,0
60,down,OG Buda & MAYOT,Вина (feat. 17 SEVENTEEN),54,20,6,,,,,0,RU,0
61,-,Stromae,L’enfer,-,61,1,,,,,0,0,OTHER
62,up,Miyagi,По уши я в тебя влюблён,68,59,25,,,,,0,RU,0
63,up,MUJEVA,Между нами ничего нет,67,63,5,,,,,0,RU,0
64,down,Lil Nas X & Jack Harlow,INDUSTRY BABY,63,10,26,,,,,0,0,OTHER
65,down,Max Korzh,Снадобье,47,4,6,,,,,0,RU,0
66,up,Akmal',Вдоль дорог,86,17,9,,,,,0,RU,0
67,down,LOBODA,Americano,65,2,17,,,,,0,RU,0
68,up,Scriptonite,Цепи (feat. 104),71,41,47,,,,,0,RU,0
69,down,Adele,Easy On Me,49,6,13,,,,,0,0,OTHER
70,down,Egor Kreed,LAMBO URUS,61,3,15,,,,,0,RU,0
71,up,Скриптонит,Москва любит...,85,5,99,,,,,0,RU,0
72,up,Scriptonite,Это любовь,97,52,34,,,,,0,RU,0
73,up,Miyagi & Andy Panda,Там ревели горы,78,12,71,,,,,0,RU,0
74,down,Lolita & Costa Lacoste,По-другому,69,69,3,,,,,0,RU,0
75,up,Artik & Asti,Любовь после тебя,91,16,20,,,,,0,RU,0
76,down,Big Baby Tape & kizaru,Big Tymers,70,5,14,,,,,0,RU,0
77,up,Scriptonite,Чистый (OST «Псих»),100,1,57,,,,,0,RU,0
78,down,MACAN,Без названия,62,13,15,,,,,0,RU,0
79,-,Artik & Asti,Гармония,-,2,1,,,,,0,RU,0
80,down,Tiësto,The Business,64,8,55,52,1/3/2021,18,4/4/2021,0,0,OTHER
81,up,JONY & The Limba,Босс,96,1,16,,,,,0,RU,0
82,up,Markul,Rick James (feat. ANIKV),84,7,10,,,,,0,RU,0
83,down,Rakhim & JONY,Уйдешь,59,21,7,,,,,0,RU,0
84,down,Джарахов & Markul,Я в моменте,75,1,31,,,,,0,RU,0
85,-,Jah Khalib,Оля,-,19,1,,,,,0,RU,0
86,-,Adele,Oh My God,-,16,5,,,,,0,0,OTHER
87,down,Jah Khalib & Akha,Он и Она,73,11,7,,,,,0,RU,0
88,down,The Weeknd,Take My Breath,38,38,3,,,,,0,0,OTHER
89,down,Ed Sheeran,Bad Habits,66,21,26,,,,,0,0,OTHER
90,down,Dima Bilan & Mari Kraymbreri,Ты не моя пара,72,26,9,,,,,0,RU,0
91,-,Джарахов,Просто друг (feat. Стас Костюшкин),-,25,1,,,,,0,RU,0
92,up,МОТ,Август - это ты,99,1,18,,,,,0,RU,0
93,-,The Neighbourhood,Softcore,-,62,1,,,,,0,0,OTHER
94,-,Lauren Spencer-Smith,Fingers Crossed,-,86,1,,,,,0,0,OTHER
95,down,Doja Cat,Woman,60,43,10,,,,,0,0,OTHER
96,-,Лилу45,Разгоняю Тьму,-,96,1,,,,,UA,0,0
97,-,Miyagi & Andy Panda,Brooklyn (feat. TumaniYO),-,12,37,,,,,0,RU,0
98,-,Gunna & Future,pushin P (feat. Young Thug),-,87,1,,,,,0,0,OTHER
99,down,Glass Animals,Heat Waves,82,61,3,75,2/28/2021,71,3/7/2021,0,0,OTHER
100,down,Amaarae & Moliy,SAD GIRLZ LUV MONEY (feat. Kali Uchis) [Official Remix],92,14,11,,,,,0,0,OTHER
