Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
25,20,"Вова, їбаш їх блять",Мюслі UA,10,407209,-7.80%,https://www.youtube.com/watch?v=64qSNiUmaAk,UA,0,0
26,22,Гуси,Wellboy,41,395833,-2.30%,https://www.youtube.com/watch?v=7-5v5ltkWU4,UA,0,0
27,47,Суета,V $ X V PRiNCE,2,391355,38.50%,https://www.youtube.com/watch?v=JJ9y3aWBaxw,0,RU,0
28,23,Гори (feat. alyona alyona),KALUSH,24,376432,-3.70%,https://www.youtube.com/watch?v=tXJ2-PgeLVg,UA,0,0
29,35,Baby mama,Скриптоніт & Райда,47,375384,14.20%,https://www.youtube.com/watch?v=eXLSBdxm_cs,0,RU,0
30,29,Крузак,Skofka,34,366828,4.40%,https://www.youtube.com/watch?v=F_7oaYzQB_c,UA,0,0
31,28,В дорогу,Skofka,14,365143,2.90%,https://www.youtube.com/watch?v=1j4qxGVxxhg,UA,0,0
32,38,Місто весни,Океан Ельзи & Один в каное,35,362995,14.20%,https://www.youtube.com/watch?v=pmoYP_QvGsM,UA,0,0
33,31,Не залишай,Трінчер Анна Леонідівна,7,361176,6.90%,https://www.youtube.com/watch?v=_kGN2OJ7BHA,UA,0,0
34,26,Давай начистоту (feat. Skofka),KALUSH,37,354255,-2.10%,https://www.youtube.com/watch?v=sr-GqKwhihE,UA,0,0
35,30,Козаки йдуть,PROBASS ∆ HARDI,12,339472,-2.50%,https://www.youtube.com/watch?v=ooJsW-RnSl8,UA,0,0
36,36,Диалоги тет-а-тет,ALEKS ATAMAN & FINIK,35,333722,1.80%,https://www.youtube.com/watch?v=GBs-vSwOTAE,0,RU,0
37,40,Човен,Один в каное,20,324696,5%,https://www.youtube.com/watch?v=lUdbxJXBuig,UA,0,0
38,39,Кобра,Іслам Ітляшев,26,324327,4%,https://www.youtube.com/watch?v=5j5OsWpWl8M,0,RU,0
39,32,Соколи,Mirami,9,320719,-4.40%,https://www.youtube.com/watch?v=TMuKsFeqFv4,UA,0,0
40,43,Ой на ой,Skofka,12,312412,3.30%,https://www.youtube.com/watch?v=PcaCISyT-X0,UA,0,0
41,45,Тіпок,KALUSH,4,306962,4.90%,https://www.youtube.com/watch?v=lyEgjIts-wc,UA,0,0
42,34,Буде весна,Макс Барських,13,306033,-7%,https://www.youtube.com/watch?v=6CrwyBT7MiU,UA,0,0
43,41,Біля тополі,SHUMEI,9,301514,-1%,https://www.youtube.com/watch?v=OdgBmb8LXKM,UA,0,0
44,27,Oy U Luzi Chervona Kalyna (Remix) (feat. Бумбокс),The Kiffness,14,294091,-18.60%,https://www.youtube.com/watch?v=lu8m5FA2nL8,UA,0,0
45,37,Хвилі (feat. Jerry Heil),KALUSH,18,292001,-10%,https://www.youtube.com/watch?v=wB-BkVzcadM,UA,0,0
46,33,Секрет,The Limba,3,291091,-11.50%,https://www.youtube.com/watch?v=YQaG6-RBSzk,0,RU,0
47,46,Nozzy Bossy,Wellboy,17,289036,2%,https://www.youtube.com/watch?v=vs1ktEjnLP8,UA,0,0
48,44,Руський корабль,BURLA,9,274178,-9%,https://www.youtube.com/watch?v=JpqPtmn9BA4,UA,0,0
49,,Міраж,Артем Пивоваров,22,268829,,https://www.youtube.com/watch?v=wRfUBcbqPsg,UA,0,0
50,66,Не твоя війна,Океан Ельзи,15,261132,22.10%,https://www.youtube.com/watch?v=eOtEC4wCA40,UA,0,0
51,53,ЗСУ,100лиця,11,259178,2.50%,https://www.youtube.com/watch?v=9CIMf-vTCUY,UA,0,0
52,60,Гармония,Artik & Asti,20,253607,7.80%,https://www.youtube.com/watch?v=I7-Djz-CBOY,0,RU,0
53,73,До весни,Артем Пивоваров & Злата Огнєвіч,6,250437,25.70%,https://www.youtube.com/watch?v=GRc9RPm1p6U,UA,0,0
54,42,#МОСКАЛЬ_НЕКРАСІВИЙ (ГЕТЬ З УКРАЇНИ) (feat. Андрій Михайлович Данилко),Jerry Heil,9,248179,-18.30%,https://www.youtube.com/watch?v=s8-h21rk0Co,UA,0,0
55,,Молитва,LOBODA,1,244539,,https://www.youtube.com/watch?v=Akn_ssbj_Rk,0,RU,0
56,21,24/02,БЕЗ ОБМЕЖЕНЬ,2,242457,-42.50%,https://www.youtube.com/watch?v=JXYVKz788GE,UA,0,0
57,54,Люди,Бумбокс,15,240333,-4.80%,https://www.youtube.com/watch?v=AVu5wl8U_a4,UA,0,0
58,59,Sonyachna (feat. Сальто Назад & Skofka),KALUSH,16,239073,1.20%,https://www.youtube.com/watch?v=WConm-ljSew,UA,0,0
59,67,Чорне і біле,ZOZULYA,9,239025,12.40%,https://www.youtube.com/watch?v=he1v2LSai5U,UA,0,0
60,55,"Русский военный корабль, иди нахуй!",Bakun,10,235409,-5.30%,https://www.youtube.com/watch?v=n6OT79TGqqA,UA,0,0
61,49,В пустій кімнаті,YAKTAK & Jerry Heil,3,232848,-14.50%,https://www.youtube.com/watch?v=E8J0HPHdoBE,UA,0,0
62,62,Спи собі сама,Кузьма Скрябин,10,230867,2.10%,https://www.youtube.com/watch?v=eiobemTEDU8,UA,0,0
63,52,Квітка,Averin & CHURSANOV,3,229624,-10.70%,https://www.youtube.com/watch?v=flTogFbea7A,UA,0,0
64,71,#ПОШТА,Jerry Heil,18,227204,13.50%,https://www.youtube.com/watch?v=-tQueWDJTvk,UA,0,0
65,64,Українська лють,Христина Соловій,11,222304,1%,https://www.youtube.com/watch?v=PqVCQEthhOU,UA,0,0
66,61,"Добрий ранок, Україно",Нумер 482,14,217878,-6.40%,https://www.youtube.com/watch?v=3SyngeKJtkk,UA,0,0
67,83,Вона,Тарас Григорович Чубай & Плач Єремії,13,215506,15.50%,https://www.youtube.com/watch?v=EaQEnpYoA2U,UA,0,0
68,58,RAVE,Dxrk ダーク,9,212667,-10.40%,https://www.youtube.com/watch?v=PTZgxW_3LIQ,0,0,OTHER
69,76,Девочка бандитка,FINIK & ALEKS ATAMAN,14,207186,7.60%,https://www.youtube.com/watch?v=0RuYJrdnvTw,0,RU,0
70,82,Как ты там,Kamazz,18,197642,4.40%,https://www.youtube.com/watch?v=9pDrV_OnMsA,0,RU,0
71,72,Люди як кораблі,Антитіла,14,197359,-1%,https://www.youtube.com/watch?v=9CM0sVfVDx4,UA,0,0
72,77,Дом,Артем Пивоваров,19,193306,0.50%,https://www.youtube.com/watch?v=dvdvdk45p3Q,UA,0,0
73,74,Putin,Cypis,15,189621,-4.80%,https://www.youtube.com/watch?v=dBqBJ6C5Mkw,0,0,OTHER
74,89,Радiсно,Артем Пивоваров,10,188704,12.20%,https://www.youtube.com/watch?v=9xefsv8zUNc,UA,0,0
75,78,After Dark Slowed,Hà Lê,6,187895,-1.90%,https://www.youtube.com/watch?v=VAtuQj19T2k,0,0,OTHER
76,79,Сину,MamaRika,5,183576,-4%,https://www.youtube.com/watch?v=KAGj8PXjdHY,UA,0,0
77,96,Седьмой лепесток,Антон Токарев,12,176894,11.60%,https://www.youtube.com/watch?v=xiyrXO2j08E,0,RU,0
78,87,Наодинці,Бумбокс,14,174748,0.80%,https://www.youtube.com/watch?v=3hwj3L2hajI,UA,0,0
79,56,Оспа,Ленінград,2,174644,-29.30%,https://www.youtube.com/watch?v=vxKO70PpnAo,0,RU,0
80,90,Я з україни,МЕРІ,15,170126,3.60%,https://www.youtube.com/watch?v=IcnxI5o9Qrs,UA,0,0
81,92,Don't Fuck With Ukraine,Макс Барських,6,165086,1.30%,https://www.youtube.com/watch?v=q5PiEjd3R6U,UA,0,0
82,85,Шо ви пацики на моциках,Kolaba,3,163283,-10.90%,https://www.youtube.com/watch?v=cYvRRHxcmvc,UA,0,0
83,,Hey Hey Rise Up (feat. Andriy Khlyvnyuk),Pink Floyd,8,161558,,https://www.youtube.com/watch?v=saEpkcVi1d4,UA,0,0
84,86,Ты и Я,Xcho,3,159871,-11.90%,https://www.youtube.com/watch?v=x1XuN5Rq2ws,0,RU,0
85,81,INSTASAMKA DISS,МЭЙБИ БЭЙБИ,5,159150,-16%,https://www.youtube.com/watch?v=Md7YEu_nlBI,0,RU,0
86,,Sweater Weather,The Neighbourhood,6,156428,,https://www.youtube.com/watch?v=GCdwKhTtNNw,0,0,OTHER
87,,99 Problems,Єгор Ракітін & KIZARU,22,155948,,https://www.youtube.com/watch?v=uuEMIqA0eow,0,RU,0
88,88,СІРНИК,Skofka,6,155454,-9.10%,https://www.youtube.com/watch?v=oL3_nZtyzAw,UA,0,0
89,,I'm Alone,Melisa & Tommo,15,154096,,https://www.youtube.com/watch?v=jhBP_5ROW6k,0,0,OTHER
90,98,Я - Україна,NK,12,153817,-1.80%,https://www.youtube.com/watch?v=ofspgP0cKbE,UA,0,0
91,100,Поки молоді,TOLOKA,5,153389,-0.70%,https://www.youtube.com/watch?v=UWiinhrRcKA,UA,0,0
92,,Братик,Bittuev,24,153100,,https://www.youtube.com/watch?v=wD3-6EP48x8,0,RU,0
93,84,Розстріляна весна (БУЧА),Ірина Федишин,9,152740,-17.70%,https://www.youtube.com/watch?v=42m6YNW5XAQ,UA,0,0
94,,Старі фотографії,Monatik,10,152647,,https://www.youtube.com/watch?v=UGkPQzq5Ujs,UA,0,0
95,,Ой у лузі червона калина,Luckie Joe,7,150730,,https://www.youtube.com/watch?v=mM29x_lMsVg,UA,0,0
96,94,showdown,Shadowraze,14,149491,-6.30%,https://www.youtube.com/watch?v=Oc5bIgsg1Iw,0,RU,0
97,68,Give That Wolf A Banana,Subwoolfer,4,149203,-29.20%,https://www.youtube.com/watch?v=sDvXhZtcp0w,0,0,OTHER
98,,Пісня Сміливих Дівчат,KAZKA,13,148784,,https://www.youtube.com/watch?v=ERgKapEhK_U,UA,0,0
99,,Running Up That Hill,Кейт Буш,1,147907,,https://www.youtube.com/watch?v=wp43OdtAAkM,0,0,OTHER
100,,Василина,DZIDZIO & Іван Попович,5,147456,,https://www.youtube.com/watch?v=iYePSq0UOfA,UA,0,0
