Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
65,50,22 (feat. TOF),YARMAK,5,158593,-17.80%,https://www.youtube.com/watch?v=8SqTaE4-5a4,UA,0,0
66,71,Седьмой лепесток,Антон Токарев,9,158354,1.40%,https://www.youtube.com/watch?v=xiyrXO2j08E,0,RU,0
67,89,Марiчка,PATSYKI Z FRANEKA,2,158353,16.20%,https://www.youtube.com/watch?v=rHaw1MpOIzg,UA,0,0
68,58,Девочка бандитка,ALEKS ATAMAN & FINIK,6,157804,-10.10%,https://www.youtube.com/watch?v=0RuYJrdnvTw,0,RU,0
69,,2 дні,ЛАУД,1,157410,,https://www.youtube.com/watch?v=C2SgiHs9KtE,UA,0,0
70,77,Я вернусь,Тальков Ігор,5,157283,3.60%,https://www.youtube.com/watch?v=DFtOELd5pEI,0,RU,0
71,79,Таксі (feat. Христина Соловій),KALUSH,15,156575,5.60%,https://www.youtube.com/watch?v=7AOgEee_pPM,UA,0,0
72,95,Sonyachna (feat. Сальто Назад & Skofka),KALUSH,6,154589,19.70%,https://www.youtube.com/watch?v=WConm-ljSew,UA,0,0
73,73,Подай зброю,Kozak System,3,147953,-4.50%,https://www.youtube.com/watch?v=lDN76h4-HRM,UA,0,0
74,64,Марш Нової Армії,Воплі Відоплясова,5,147752,-9.20%,https://www.youtube.com/watch?v=RgdANpB9PnY,UA,0,0
75,,Халливуд Хоус,Pharaoh,1,146325,,https://www.youtube.com/watch?v=XwTxU-417iY,0,RU,0
76,70,Люди як кораблі,Кузьма Скрябин,17,145510,-7.60%,https://www.youtube.com/watch?v=FWH7lRJ6mPw,UA,0,0
77,,Старі фотографії,Monatik,1,145291,,https://www.youtube.com/watch?v=VxEdq7Js2NM,UA,0,0
78,65,Снежинки,ALEKS ATAMAN & FINIK,16,145218,-10.70%,https://www.youtube.com/watch?v=YDWy-MumsA0,0,RU,0
79,99,Хвилі (feat. Jerry Heil),KALUSH,8,144695,18.40%,https://www.youtube.com/watch?v=wB-BkVzcadM,UA,0,0
80,12,А у олигархата,Ленінград,2,143960,-59.40%,https://www.youtube.com/watch?v=8bEcmq8GPk8,0,RU,0
81,90,Nozzy Bossy,Wellboy,7,142636,5.80%,https://www.youtube.com/watch?v=vs1ktEjnLP8,UA,0,0
82,82,Эскизы,Xcho,16,142512,0.10%,https://www.youtube.com/watch?v=9E5YJkP8x0w,0,RU,0
83,85,I'm Alone,Melisa & Tommo,13,138529,-0.70%,https://www.youtube.com/watch?v=jhBP_5ROW6k,0,0,OTHER
84,75,astral step,Shadowraze,11,137311,-11.20%,https://www.youtube.com/watch?v=89yDiQ8WkNg,0,RU,0
85,81,Я так хочу...,Океан Ельзи,5,137237,-4.60%,https://www.youtube.com/watch?v=ll4fBm1apsA,UA,0,0
86,76,Без бою,Океан Ельзи,5,135615,-12%,https://www.youtube.com/watch?v=bbkEVJgrBUs,UA,0,0
87,,Между нами ничего нет,Mujeva,14,134249,,https://www.youtube.com/watch?v=3seMPxY9TKI,0,RU,0
88,20,"Прощай, элита!",Ленінград,4,131166,-55.70%,https://www.youtube.com/watch?v=2WQIW7aK5Bk,0,RU,0
89,92,Вона,Тарас Григорович Чубай & Плач Єремії,3,130931,-1.10%,https://www.youtube.com/watch?v=EaQEnpYoA2U,UA,0,0
90,97,Буревестник,Miyagi & Andy Panda,12,127414,2.30%,https://www.youtube.com/watch?v=cmlZhoiJljM,0,RU,0
91,86,Sahara,Hensonn,6,126282,-9.20%,https://www.youtube.com/watch?v=pIZ0QRWK0zg,UA,0,0
92,69,первое свидание,Альона Швець,7,125554,-20.30%,https://www.youtube.com/watch?v=zkyop2jy8ak,0,RU,0
93,,Україна – це ти,Тіна Кароль,2,124674,,https://www.youtube.com/watch?v=HBLzV2P2y_s,UA,0,0
94,,Три желания (Live),Рустам Нахушев,1,124305,,https://www.youtube.com/watch?v=B0mvcc2tWPI,0,RU,0
95,,Жальменiна,Go_A,1,122034,,https://www.youtube.com/watch?v=4vEeYQ9wwuc,UA,0,0
96,,8-Ий Колір, Мотор'Ролла,1,120939,,https://www.youtube.com/watch?v=bzIzXu7XNZg,UA,0,0
97,,Перемога,Океан Ельзи,2,118575,,https://www.youtube.com/watch?v=3wZvD2-NIMU,UA,0,0
98,,"Така, як ти",Святослав Вакарчук,1,116483,,https://www.youtube.com/watch?v=MyAdFqlW-f0,UA,0,0
99,,ЛАБИРИНТ,Face,1,116363,,https://www.youtube.com/watch?v=Mo4Wt6cKGVg,0,RU,0
100,,Вільна,Тіна Кароль & Юлія Саніна,21,116045,,https://www.youtube.com/watch?v=M4VkZ9XCr7Y,UA,0,0
