rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
189,spotify:track:1GAQCGqNVPWbM7Qm1cbi62,"163ONMYNECK, BUSHIDO ZHO",СТОМАТОЛОГИЧКА,AMC MUSIC,76,175,22,27403,0,RU,0
190,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,KISS KOALA,1,189,50,27268,0,RU,0
191,spotify:track:5YVNmwohNrDoo4f8EQ5htK,SXMPRA,COWBELL WARRIOR!,SXMPRA LIMITED / 10K Projects,184,184,2,27202,0,0,OTHER
192,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,181,63,27058,0,0,OTHER
193,spotify:track:2AAYdx4XXaFd6JEWbdhZal,СТРУКТУРА ЩАСТЯ,Сидативи,Plan,52,-1,12,26978,UA,0,0
194,spotify:track:3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,Do I Wanna Know?,Domino Recording Co,193,200,3,26920,0,0,OTHER
195,spotify:track:7AdGloF1UHKe1vAZPbqIXH,BLACKPINK,The Happiest Girl,YG Entertainment/Interscope Records,195,-1,1,26878,0,0,OTHER
196,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,196,-1,1,26775,0,0,OTHER
197,spotify:track:57V0VhEg1CAkPXeaCLikNW,shadowraze,juggernaut (Prod. by PLVSTIC),Союз Мьюзик,7,191,58,26766,0,RU,0
198,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,174,55,26689,0,0,OTHER
199,spotify:track:7KXAgGAHEB1Ny89pL6eEA0,yatashigang,Demons Around,yatashigang,114,-1,5,26686,0,0,OTHER
200,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,200,-1,1,26675,0,0,OTHER
