rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
189,spotify:track:2dJK8tNLHqr2Ct3pzC9Tks,MiyaGi & Endspiel,Ночь,Hajime Records,55,55,2,30449,0,RU,0
190,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,114,-1,14,30248,0,0,OTHER
191,spotify:track:0gvziNZtbWyfRH57YyMx93,Showbiz School,Все Сам,Showbiz School,77,-1,9,30225,0,RU,0
192,spotify:track:6KQz9Xgc82clHGWzGUA5xw,БРЕДИШЬ,Социум,Союз Мьюзик,24,148,9,30222,0,RU,0
193,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,-1,78,30200,0,0,OTHER
194,spotify:track:75XM03G3WuW8vTRhJ7B3Hu,СЕРЕГА ПИРАТ,Гимн Дахака,"Streaming Club, under exclusive license to Rhymes Music Inc.",163,-1,10,30193,0,RU,0
195,spotify:track:03mlYZb5ehwG8sQ7iYaIPa,ASKEt,Кров,ГРАЙ,72,159,6,30177,UA,0,0
196,spotify:track:17zEBtrjKKa2hwk9CxWIkX,Lil God Dan,MARCELINE,1837182 Records DK,109,200,6,29998,0,0,OTHER
197,spotify:track:3tAQNhm1o0kzldsI5QkrB1,Aerosmith,Dream On,Aerosmith P&D - Sony,197,-1,1,29942,0,0,OTHER
198,spotify:track:5CYeR5CKXHYsiTQclSp7rw,Clonnex,Codeinoslav,CLONNEX,10,179,16,29891,UA,0,0
199,spotify:track:03TPcM9vWUmc8y6LkJAzwJ,АДЛИН,No Love,Союз Мьюзик,31,-1,53,29880,0,RU,0
200,spotify:track:5vda3LYT4dKIG3PkMVha9o,"VovaZiLvova, MamaRika",Серце стукає стукає стукає,Hitwonder,166,176,3,29833,UA,0,0
