rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
189,spotify:track:6ovBMbqpAA8N1FtN1fa0Vq,Max Korzh,Свой дом,Макс Корж,2,121,12,26770,0,RU,0
190,spotify:track:49uZPm1sSQPcJmN1TnbXij,KRBK,24,KRBK,157,189,12,26684,UA,0,0
191,spotify:track:4v2RVsMWMLpzpmKq3THgFc,BUSHIDO ZHO,макинтош бизнес онли,cplus,14,149,30,26581,0,RU,0
192,spotify:track:4yqnxV2zcd2wWE8nFGpZgA,MONATIK,"Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""",Kuzma Skryabin/Star Media,123,-1,19,26547,UA,0,0
193,spotify:track:5x6ZWNVYuGnaiyFRw61fvH,Схожа,Очерет,Plan,177,177,2,26487,UA,0,0
194,spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",8123 / Arista Records,176,-1,5,26455,0,0,OTHER
195,spotify:track:2Jau8L32KUnjjsyfrOyOKg,Clonnex,Na Gudok,Lemniskata LLC,195,-1,1,26422,UA,0,0
196,spotify:track:56lTRHW3ICSxcYOZbD6Aao,Sx1nxwy,Show Me The Will,Sx1nxwy,196,-1,1,26407,UA,0,0
197,spotify:track:3qeNvBiZvs4W6sIpcXPYnY,JojoHF,Первый раз,JojoHF,59,-1,12,26353,0,RU,0
198,spotify:track:0i8YObgqnjZYoYJOQbwLHq,"Poshlaya Molly, Eldzhey",Дом Периньон,DROPBLED,5,190,49,26315,0,RU,0
199,spotify:track:6Tdzv9TdvBNcRvMbuz6DYL,BALKON,Ведьмы,BALKON,48,-1,7,26254,UA,0,0
200,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,183,51,26202,0,0,OTHER

