rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
189,spotify:track:7mXxcF1nFQvcvANuYwdrv2,KALUSH,Зорi,Columbia Local,10,186,94,30882,UA,0,0
190,spotify:track:7D8k995g6jdie4NF1E7Tpu,"WENARO, LXNER",Лёд,SAVAGE$TATION,2,192,71,30763,0,RU,0
191,spotify:track:5JkALM9RiMKLvQNWqUiMBP,kizaru,Дежавю,KISS KOALA,1,177,129,30425,0,RU,0
192,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,94,-1,17,30356,0,0,OTHER
193,spotify:track:0XLRzuKfJ68J8DEBftbMst,"Kalush Orchestra, KALUSH, KOZAK SIROMAHA",Нумо Козаки (Kalush Orchestra feat. KOZAK SIROMAHA),Kalush Orchestra feat. KOZAK SIROMAHA,70,171,4,30291,UA,0,0
194,spotify:track:1Y5MJnYsIi3Qlifvss4jPI,GRAVECHILL,Twilight,GRAVECHILL,96,-1,37,30176,0,0,OTHER
195,spotify:track:4woIQ3pGTLrBPKav9VHzWV,LOVV66,10М ОТ ДОМА,LOVV66,81,174,11,30168,0,RU,0
196,spotify:track:3auzaPW4fXa8oI4KbTalAU,"shadowraze, babyswishh1",psiblades,Союз Мьюзик,9,-1,64,30112,0,RU,0
197,spotify:track:086myS9r57YsLbJpU0TgK9,Arctic Monkeys,Why'd You Only Call Me When You're High?,Domino Recording Co,190,-1,4,30001,0,0,OTHER
198,spotify:track:3yCKABoZU3FVFuyVBc5VlM,"rizza, Sqwore",плачь,Adam Music,6,-1,62,29857,0,RU,0
199,spotify:track:3Hff4mCaUFKzrq05w78tEn,Clonnex,Ya Lyublyu,CLONNEX,6,188,19,29718,UA,0,0
200,spotify:track:7xyD7BnPi2pY0qrlae3Znd,LOVV66,БАЙ БАЙ,LOVV66,105,165,7,29620,0,RU,0
