rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
190,spotify:track:04c3lDFrcmBuZ3r8m1t3yA,СЕРЕГА ПИРАТ,Маша,"Streaming Club, under exclusive license to Rhymes Music Inc.",162,162,5,33441,0,RU,0
191,spotify:track:3vOLsA9Y9R39xKoCSXLlcP,WHITE GALLOWS,Город,Союз Мьюзик,73,159,6,33370,0,RU,0
192,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,-1,130,33368,0,0,OTHER
193,spotify:track:6NePBUCeIGqfnIQag5crC0,Jerry Heil,КОЗАЦЬКОМУ_РОДУ,Jerry Heil,85,167,13,33341,UA,0,0
194,spotify:track:5Iuwed4U0EhaQTKDTmCTWI,zxcursed,never enough,zxcursed,4,179,50,33283,0,RU,0
195,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,196,43,33252,0,0,OTHER
196,spotify:track:0G17UriYHMjXnZE2OJJSMR,Xantesha,SUNRISE (Slowed + Reverb),Xantesha,84,-1,23,33158,UA,0,0
197,spotify:track:44Xyja7xYPlVC6v2CeweSi,"M?neskin, Tom Morello",GOSSIP (feat. Tom Morello),Epic,50,189,6,32989,0,0,OTHER
198,spotify:track:1K2ORdYBMvi5h4FvQn5hpX,Мюслі UA,"Вова, їбаш їх блять",мюслі UA,2,-1,43,32947,UA,0,0
199,spotify:track:5Y6nVaayzitvsD5F7nr3DV,Lana Del Rey,West Coast,Polydor Records,199,-1,1,32854,0,0,OTHER
200,spotify:track:5hY09NvKjD3gBQS3qhriXD,ssshhhiiittt!,Танцы,ssshhhiiittt!,40,-1,130,32775,0,RU,0
