rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
190,spotify:track:3MfoVUFEXWX6bxbACLVZEG,"OG Buda, MAYOT, SEEMEE, Magnum Opus, Scally Milano, YUNGWAY, BUSHIDO ZHO",ГАНЬГ Аутро,KISSKOALA,12,183,56,27880,0,RU,0
191,spotify:track:0BJBXlI6A2Emi11t21fR1A,elarm,Монументально,Lemniskata LLC,92,92,2,27790,UA,0,0
192,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,198,56,27730,0,0,OTHER
193,spotify:track:2rowi7dF3AqhugMtAnvQmP,GONE.Fludd,TRAXXXMANIA,KISS KOALA,1,190,51,27717,0,RU,0
194,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,4AD,194,200,2,27709,0,0,OTHER
195,spotify:track:3bpR5jv8uzraDgq5YpHwDw,"CORPSE, Scarlxrd, Kordhell",MISA MISA!,Corpse x Scarlxrd x Kordhell,86,161,5,27591,0,0,OTHER
196,spotify:track:07q0QVgO56EorrSGHC48y3,KISS,I Was Made For Lovin' You,Casablanca Records,117,-1,8,27399,0,0,OTHER
197,spotify:track:1Ck6nc8m3uVBY0r4TRfd1e,OG Buda,Биг бой слайм,RNDM CREW,156,-1,8,27372,0,RU,0
198,spotify:track:57V0VhEg1CAkPXeaCLikNW,shadowraze,juggernaut (Prod. by PLVSTIC),Союз Мьюзик,7,197,59,27279,0,RU,0
199,spotify:track:5YVNmwohNrDoo4f8EQ5htK,SXMPRA,COWBELL WARRIOR!,SXMPRA LIMITED / 10K Projects,184,191,3,27255,0,0,OTHER
200,spotify:track:7mwifeICJFfHpwKWPh4rjA,Clonnex,Banyak,CLONNEX,50,169,6,27151,UA,0,0
