rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
186,spotify:track:21BrQW6GdRcMxvrwhIHqzR,"Платина, Big Baby Tape",Веном,РНБ КЛУБ,7,-1,31,23418,0,RU,0
187,spotify:track:2WL6GQzPuK9Nrpy9XwNEbz,Nirvana,Something In The Way,Geffen,143,183,5,23409,0,0,OTHER
188,spotify:track:26yvlxKTtN2u3mpbl6AIeI,FACE,Антидепрессант,Face,74,-1,13,23360,0,RU,0
189,spotify:track:6qZra71fzsZOgmCPwzBKLt,FACE,Vlone,Face,63,-1,13,23304,0,RU,0
190,spotify:track:3sYyBDC4zPM3UZsgUfPhbb,"Jerry Heil, Verka Serduchka",#МОСКАЛЬ_НЕКРАСІВИЙ,Universal Music Polska Sp. z o.o.,190,-1,1,23300,UA,0,0
191,spotify:track:6YoGgUcrAFnq8gBQmeC26a,OG Buda,Следующий,RNDM CREW,43,43,2,23196,0,RU,0
192,spotify:track:175xPRXSrf7RSWdjAhc6oD,Nikitata,ТАЙМАУТ,Goost Music,11,192,32,23141,0,RU,0
193,spotify:track:5U6sM9kRxOJ2dXPyUT4w7l,ssshhhiiittt!,засыпай,ssshhhiiittt!,95,-1,39,23140,0,RU,0
194,spotify:track:4tP3JZw4NcKQJitu7F3SCa,Папин Олимпос,Динозаврики,"Streaming Club, under exclusive license to Rhymes Music Inc.",40,-1,64,22999,0,RU,0
195,spotify:track:3HIOmYI0OtiYR5EMaVqtTf,The Yurcash,Менуети - Тюльпани в целафані,Comp Music Ltd,125,-1,3,22944,UA,0,0
196,spotify:track:6nqdgUTiWt4JbABDurkxMI,Hensonn,Sahara,Hensonn,47,198,25,22879,UA,0,0
197,spotify:track:4h5oHfU4P7yWzeykGX2a86,pyrokinesis,Цветами радуги,Rhymes Music Inc.,29,-1,16,22870,0,RU,0
198,spotify:track:5U8hzVcr0tEcQqylLY9kwx,Skryabin,Сам собі країна,Helping Hand,180,-1,6,22849,UA,0,0
199,spotify:track:6p9KkBAfxdiulHJWBBj5OK,Автостопом по фазе сна,Опианариум,Sony Music Entertainment,159,-1,10,22819,0,RU,0
200,spotify:track:4xx37dCWh0zxsWsq4zg6GF,Griffinilla,Hard Drive,Griffinilla,64,188,7,22807,0,0,OTHER

