rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
189,spotify:track:0wpkj8A7T1CjIul0XQtkqK,SadSvit,Молодість,Independent,56,198,24,27922,UA,0,0
190,spotify:track:19CkdonOQ9GzR4LNyom85w,Skofka,Крузак,Skofka,122,188,20,27839,UA,0,0
191,spotify:track:09NXCjWIBMQDQLOv6AMyDN,MBreeze,Окупанту,A-post,191,-1,1,27648,UA,0,0
192,spotify:track:70qbqCW6z92WESMZC1opsd,Nervy,Нервы,Navigator Records,96,184,27,27644,0,RU,0
193,spotify:track:1J7zBMMz4qoRRnmequFkSR,MONATIK,From U to z,MONATIK Corporation/Best Music,133,-1,7,27627,UA,0,0
194,spotify:track:4UsLaffcP013Gy8SSSTAsq,Kinneret,No Wind Resistance SPED UP!,Kinneret,194,-1,1,27536,0,0,OTHER
195,spotify:track:1qWRPVEIsc5lqsrlwh2ALb,"Анна Трінчер, MBreeze",Ти робив мені каву,Анна Тринчер,195,-1,1,27359,UA,0,0
196,spotify:track:7biChppM3c8q7qcVl7ceb2,FACE,ЛАБИРИНТ,Face,8,176,46,27319,0,RU,0
197,spotify:track:6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE, Suicideyear",SUICIDE YEAR,WEEDMANE,83,191,58,27224,0,0,OTHER
198,spotify:track:5RBOcBpJXaNnHCGViJmYhh,Mareux,The Perfect Girl,Revolution Records,194,197,4,27188,0,0,OTHER
199,spotify:track:2mGmf1BfJuS1vcBW1OitDG,MamaRika,Prolisky,MamaRika,132,-1,17,27144,UA,0,0
200,spotify:track:5rUvqhKTy7QICw5qGCCw1u,Bahroma,На rлубине,Bahroma,171,182,3,27131,UA,0,0
