rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
190,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,114,190,15,28287,0,0,OTHER
191,spotify:track:27sTvQ5qRMwcL1zcdtGlOi,"Scally Milano, OG Buda",Большие Бабки,AMC MUSIC,57,184,22,28152,0,RU,0
192,spotify:track:1rT2BmlIKlvmDIbAkHWG2Z,"Кореш, treepside",Толпа,CPLUS,29,153,15,28100,0,RU,0
193,spotify:track:6KQz9Xgc82clHGWzGUA5xw,БРЕДИШЬ,Социум,Союз Мьюзик,24,192,10,27924,0,RU,0
194,spotify:track:6tXFD3NkrngI9JHjDdjAjZ,KRBK,Художник,Most Label,194,-1,1,27871,UA,0,0
195,spotify:track:4xF4ZBGPZKxECeDFrqSAG4,"Øneheart, reidenshi",snowfall,Øneheart & reidenshi / dreamscape,195,-1,1,27767,0,RU,0
196,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,PlayaPhonk,Phonky Town,Arista Records,14,193,79,27688,0,0,OTHER
197,spotify:track:5IuiFxdHp43iqMWO72pzt4,BARABANDA,Лист до мами,BARABANDA,197,-1,1,27663,UA,0,0
198,spotify:track:5CYeR5CKXHYsiTQclSp7rw,Clonnex,Codeinoslav,CLONNEX,10,198,17,27390,UA,0,0
199,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,"The Weeknd, Gesaffelstein",I Was Never There,Universal Republic Records,117,-1,16,27265,0,0,OTHER
200,spotify:track:1ghdJUMhmLEpUitNwyNMWH,fem.love,Фотографирую закат,A+,2,-1,84,27260,0,RU,0
