rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
190,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Interscope Records,94,191,23,33358,0,0,OTHER
191,spotify:track:5sQpS3fyw6VBpPioNlrCn1,Slavik Pogosov,Монро,Союз Мьюзик,34,145,8,33293,0,RU,0
192,spotify:track:0EPK3XVvgbe8q0KrS7nEiY,АДЛИН,Dead Inside,Союз Мьюзик,17,184,30,33225,0,RU,0
193,spotify:track:4ikCWgaaGLKgb724CUNnqZ,Кореш,глаза не врут,cplus,3,-1,35,33212,0,RU,0
194,spotify:track:307BZpDAtO3OwRs2wrV1S9,Okean Elzy,На небі,"ТОВ ""Суперсиметрія""",56,197,24,33211,UA,0,0
195,spotify:track:3TgVv1B12UrF0cLFAHXuer,LIL MORTY,I Am Cute,Lil Morty,125,125,14,33210,0,RU,0
196,spotify:track:4oMyggIzClkOcCTvotFLkP,Ghostface Playa,Why Not,Ghostface Playa,62,188,42,33192,0,0,OTHER
197,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,114,-1,27,33079,0,0,OTHER
198,spotify:track:5a6wqVqrV0yjsziNl4q8Gi,Кишлак,Самый лучший день,KISS KOALA,180,180,2,33076,0,RU,0
199,spotify:track:1aAcW69jxv3pp3I84oZGqP,Korol i Shut,Дурак и молния,United Music Group,12,-1,60,33026,0,RU,0
200,spotify:track:3CCF9HAE7ia9VrME9gQxoN,Skofka,Береза стара,Skofka,104,123,20,32817,UA,0,0
