rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,UA,RU,OTHER
186,spotify:track:6KvQKU21c1ZGEoOajKfim0,Skofka,Не забудем і не пробачим,Columbia Local,138,138,2,25222,UA,0,0
187,spotify:track:2WL6GQzPuK9Nrpy9XwNEbz,Nirvana,Something In The Way,Geffen,143,187,6,25205,0,0,OTHER
188,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,154,96,25172,0,0,OTHER
189,spotify:track:658QJ4p8WcbT3O7iWLpO1D,"Kaito Shoma, DJ Paul, Kingpin Skinny Pimp",Scary Garry,Kaito Shoma x DJ Paul,104,140,28,25070,0,RU,0
190,spotify:track:6p9KkBAfxdiulHJWBBj5OK,Автостопом по фазе сна,Опианариум,Sony Music Entertainment,159,199,11,25023,0,RU,0
191,spotify:track:2OygfJ81cIKXbkRSyCwe93,"SHTERN, MORGENSHTERN",HUMMER,SHTERN,191,-1,1,24978,0,RU,0
192,spotify:track:51347fxVTJWFi9mIw8mTGb,BOTASHE,ПНХ,Black Beats,104,181,9,24913,UA,0,0
193,spotify:track:7I4ibsZgwuf46g0xHuTC8s,BONES,HDMI,TeamSESH,128,151,24,24889,0,0,OTHER
194,spotify:track:3rpi29kD9YUDwXz1yhjS7Q,Дайте танк (!),Люди,Дайте танк (!),80,172,57,24796,0,RU,0
195,spotify:track:6mkQtlv43QQcW6ivLuL9JE,Ochman,River - Eurovision 2022 - Poland,Universal Music Polska Sp. z o.o.,195,-1,1,24772,0,0,OTHER
196,spotify:track:5XIQxHGp9glGY6LRKl0qth,нексюша,На твиче,нексюша,80,150,33,24732,0,RU,0
197,spotify:track:3MfoVUFEXWX6bxbACLVZEG,"OG Buda, BUSHIDO ZHO, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY","ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)",Sony Music Entertainment,12,174,39,24699,0,RU,0
198,spotify:track:75XM03G3WuW8vTRhJ7B3Hu,СЕРЕГА ПИРАТ,Гимн Дахака,"Streaming Club, under exclusive license to Rhymes Music Inc.",163,179,8,24675,0,RU,0
199,spotify:track:175xPRXSrf7RSWdjAhc6oD,Nikitata,ТАЙМАУТ,Goost Music,11,192,33,24665,0,RU,0
200,spotify:track:6ljlpspxptHxDmYfR3NW2O,INSTASAMKA,SHAKE,NaMneCash Music,57,156,8,24647,0,RU,0

